ytid,path,label_n,category_n,label_ontology,label,category
114HDl3MjbU,114HDl3MjbU.opus.pt,0,0,/m/064t9,Pop music,Music genre
15EB7ERK1yc,15EB7ERK1yc.opus.pt,0,0,/m/064t9,Pop music,Music genre
166U4nXIsw0,166U4nXIsw0.opus.pt,0,0,/m/064t9,Pop music,Music genre
18M_If_v9PY,18M_If_v9PY.opus.pt,0,0,/m/064t9,Pop music,Music genre
1AuNNWXTFn8,1AuNNWXTFn8.opus.pt,0,0,/m/064t9,Pop music,Music genre
1EteSqBPmn0,1EteSqBPmn0.opus.pt,0,0,/m/064t9,Pop music,Music genre
1MRB1-mSfJ8,1MRB1-mSfJ8.opus.pt,0,0,/m/064t9,Pop music,Music genre
1MwPKHUfqI8,1MwPKHUfqI8.opus.pt,0,0,/m/064t9,Pop music,Music genre
1OmfUnE2GDg,1OmfUnE2GDg.opus.pt,0,0,/m/064t9,Pop music,Music genre
1VQv5vG3aFk,1VQv5vG3aFk.opus.pt,0,0,/m/064t9,Pop music,Music genre
1XrkiwT_tug,1XrkiwT_tug.opus.pt,0,0,/m/064t9,Pop music,Music genre
1cBaJJbkmhY,1cBaJJbkmhY.opus.pt,0,0,/m/064t9,Pop music,Music genre
1ikBEh0Y_WQ,1ikBEh0Y_WQ.opus.pt,0,0,/m/064t9,Pop music,Music genre
1n0McStjjws,1n0McStjjws.opus.pt,0,0,/m/064t9,Pop music,Music genre
1toyXcqlmCA,1toyXcqlmCA.opus.pt,0,0,/m/064t9,Pop music,Music genre
1u7iZ-DcUBs,1u7iZ-DcUBs.opus.pt,0,0,/m/064t9,Pop music,Music genre
20WVP8EBl_Y,20WVP8EBl_Y.opus.pt,0,0,/m/064t9,Pop music,Music genre
233GCHij2bc,233GCHij2bc.opus.pt,0,0,/m/064t9,Pop music,Music genre
28AoF7BJ8BE,28AoF7BJ8BE.opus.pt,0,0,/m/064t9,Pop music,Music genre
2AuL6ojQh7A,2AuL6ojQh7A.opus.pt,0,0,/m/064t9,Pop music,Music genre
2H_JTtIeo1s,2H_JTtIeo1s.opus.pt,0,0,/m/064t9,Pop music,Music genre
2OW3fs8tb3g,2OW3fs8tb3g.opus.pt,0,0,/m/064t9,Pop music,Music genre
2P4q2cEpHE4,2P4q2cEpHE4.opus.pt,0,0,/m/064t9,Pop music,Music genre
2PsnMJaO7Og,2PsnMJaO7Og.opus.pt,0,0,/m/064t9,Pop music,Music genre
2Qy57fY2fwg,2Qy57fY2fwg.opus.pt,0,0,/m/064t9,Pop music,Music genre
2k4SV3EeF8o,2k4SV3EeF8o.opus.pt,0,0,/m/064t9,Pop music,Music genre
2oFnMvbb1to,2oFnMvbb1to.opus.pt,0,0,/m/064t9,Pop music,Music genre
2pCyaEkpgSo,2pCyaEkpgSo.opus.pt,0,0,/m/064t9,Pop music,Music genre
2q_WOWsa3PQ,2q_WOWsa3PQ.opus.pt,0,0,/m/064t9,Pop music,Music genre
2rRbB9y9F6A,2rRbB9y9F6A.opus.pt,0,0,/m/064t9,Pop music,Music genre
2ugvyhx8dMo,2ugvyhx8dMo.opus.pt,0,0,/m/064t9,Pop music,Music genre
2vFkMxSiqGw,2vFkMxSiqGw.opus.pt,0,0,/m/064t9,Pop music,Music genre
2vdKGwFmtMg,2vdKGwFmtMg.opus.pt,0,0,/m/064t9,Pop music,Music genre
2xWgmJpXvIw,2xWgmJpXvIw.opus.pt,0,0,/m/064t9,Pop music,Music genre
33MAuE9SZe0,33MAuE9SZe0.opus.pt,0,0,/m/064t9,Pop music,Music genre
34qgZG-4H34,34qgZG-4H34.opus.pt,0,0,/m/064t9,Pop music,Music genre
3CldyZCEaPo,3CldyZCEaPo.opus.pt,0,0,/m/064t9,Pop music,Music genre
3D5xPtXuXWA,3D5xPtXuXWA.opus.pt,0,0,/m/064t9,Pop music,Music genre
3FmNod5883c,3FmNod5883c.opus.pt,0,0,/m/064t9,Pop music,Music genre
3PrVKhJzN-I,3PrVKhJzN-I.opus.pt,0,0,/m/064t9,Pop music,Music genre
3T9kTVw9ZUE,3T9kTVw9ZUE.opus.pt,0,0,/m/064t9,Pop music,Music genre
3ZAEpkhaNeY,3ZAEpkhaNeY.opus.pt,0,0,/m/064t9,Pop music,Music genre
3t8-p5NiGjg,3t8-p5NiGjg.opus.pt,0,0,/m/064t9,Pop music,Music genre
44auYDxEGQg,44auYDxEGQg.opus.pt,0,0,/m/064t9,Pop music,Music genre
45zSDQP9bv4,45zSDQP9bv4.opus.pt,0,0,/m/064t9,Pop music,Music genre
47hNPwIPmXc,47hNPwIPmXc.opus.pt,0,0,/m/064t9,Pop music,Music genre
47mkOtDfue4,47mkOtDfue4.opus.pt,0,0,/m/064t9,Pop music,Music genre
49vdFQeGxxc,49vdFQeGxxc.opus.pt,0,0,/m/064t9,Pop music,Music genre
49y0Zy8G6YU,49y0Zy8G6YU.opus.pt,0,0,/m/064t9,Pop music,Music genre
4H0dLOs6Glk,4H0dLOs6Glk.opus.pt,0,0,/m/064t9,Pop music,Music genre
4JU1VI8vOBE,4JU1VI8vOBE.opus.pt,0,0,/m/064t9,Pop music,Music genre
4LtNA8yBo9U,4LtNA8yBo9U.opus.pt,0,0,/m/064t9,Pop music,Music genre
4N08yr5wdSw,4N08yr5wdSw.opus.pt,0,0,/m/064t9,Pop music,Music genre
4QUz4zaWrJE,4QUz4zaWrJE.opus.pt,0,0,/m/064t9,Pop music,Music genre
4VWgTCxJ3tQ,4VWgTCxJ3tQ.opus.pt,0,0,/m/064t9,Pop music,Music genre
4_gp33vCV6Y,4_gp33vCV6Y.opus.pt,0,0,/m/064t9,Pop music,Music genre
4b5mkwahaP0,4b5mkwahaP0.opus.pt,0,0,/m/064t9,Pop music,Music genre
4cK3_1RyTaI,4cK3_1RyTaI.opus.pt,0,0,/m/064t9,Pop music,Music genre
4jZNrFXGUyw,4jZNrFXGUyw.opus.pt,0,0,/m/064t9,Pop music,Music genre
4oP5PW7U12k,4oP5PW7U12k.opus.pt,0,0,/m/064t9,Pop music,Music genre
4r8_oTar2c0,4r8_oTar2c0.opus.pt,0,0,/m/064t9,Pop music,Music genre
4supQt44BtE,4supQt44BtE.opus.pt,0,0,/m/064t9,Pop music,Music genre
52XFgLuTco8,52XFgLuTco8.opus.pt,0,0,/m/064t9,Pop music,Music genre
54XMffO2ems,54XMffO2ems.opus.pt,0,0,/m/064t9,Pop music,Music genre
56sVoArYbug,56sVoArYbug.opus.pt,0,0,/m/064t9,Pop music,Music genre
59COAyraqps,59COAyraqps.opus.pt,0,0,/m/064t9,Pop music,Music genre
5Cx5kH7xGNI,5Cx5kH7xGNI.opus.pt,0,0,/m/064t9,Pop music,Music genre
5HTTpG0Z3c0,5HTTpG0Z3c0.opus.pt,0,0,/m/064t9,Pop music,Music genre
5JoCHJeBqhc,5JoCHJeBqhc.opus.pt,0,0,/m/064t9,Pop music,Music genre
5M4-n3FfJqs,5M4-n3FfJqs.opus.pt,0,0,/m/064t9,Pop music,Music genre
5ODzcdR34Jg,5ODzcdR34Jg.opus.pt,0,0,/m/064t9,Pop music,Music genre
5QbI_4bcWjU,5QbI_4bcWjU.opus.pt,0,0,/m/064t9,Pop music,Music genre
5iPt6gLNub4,5iPt6gLNub4.opus.pt,0,0,/m/064t9,Pop music,Music genre
5qhqA6r9KyA,5qhqA6r9KyA.opus.pt,0,0,/m/064t9,Pop music,Music genre
5wzL4zSQO14,5wzL4zSQO14.opus.pt,0,0,/m/064t9,Pop music,Music genre
62cSmwIDgvg,62cSmwIDgvg.opus.pt,0,0,/m/064t9,Pop music,Music genre
67wMcNZhX7A,67wMcNZhX7A.opus.pt,0,0,/m/064t9,Pop music,Music genre
6AGZ3HjK3R4,6AGZ3HjK3R4.opus.pt,0,0,/m/064t9,Pop music,Music genre
6D2uHn-2lwA,6D2uHn-2lwA.opus.pt,0,0,/m/064t9,Pop music,Music genre
6GVJV1R9STo,6GVJV1R9STo.opus.pt,0,0,/m/064t9,Pop music,Music genre
6TTlejXK6Kw,6TTlejXK6Kw.opus.pt,0,0,/m/064t9,Pop music,Music genre
6U-baPvTGtI,6U-baPvTGtI.opus.pt,0,0,/m/064t9,Pop music,Music genre
6cZUB3gXPl0,6cZUB3gXPl0.opus.pt,0,0,/m/064t9,Pop music,Music genre
6sgHVGi9L2s,6sgHVGi9L2s.opus.pt,0,0,/m/064t9,Pop music,Music genre
7-G4ERtXIz4,7-G4ERtXIz4.opus.pt,0,0,/m/064t9,Pop music,Music genre
70q0C5ZngmU,70q0C5ZngmU.opus.pt,0,0,/m/064t9,Pop music,Music genre
79rzALDI5i8,79rzALDI5i8.opus.pt,0,0,/m/064t9,Pop music,Music genre
7B61Buf9KMg,7B61Buf9KMg.opus.pt,0,0,/m/064t9,Pop music,Music genre
7RPsgE222Zo,7RPsgE222Zo.opus.pt,0,0,/m/064t9,Pop music,Music genre
-HnxNfXNkDk,-HnxNfXNkDk.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
-U0Is0dQLD4,-U0Is0dQLD4.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
-auLUJJUUKc,-auLUJJUUKc.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
-hGrfU2mW-s,-hGrfU2mW-s.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
0Luk8FHkKZc,0Luk8FHkKZc.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
0aGlkTEJtac,0aGlkTEJtac.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
0vcxrXQsp68,0vcxrXQsp68.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
12T61AAZUag,12T61AAZUag.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
1VfdRCjEjMg,1VfdRCjEjMg.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
1pB40MNv2F4,1pB40MNv2F4.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
1qC_agbasTo,1qC_agbasTo.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
2Ui6hoNfTLM,2Ui6hoNfTLM.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
2zw-pN9dzz4,2zw-pN9dzz4.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
3YqjsYYOePc,3YqjsYYOePc.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
4-HAsXmh0lA,4-HAsXmh0lA.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
4l-6NDDKhow,4l-6NDDKhow.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
4l5Y6tp_oW4,4l5Y6tp_oW4.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
5HMRSE0YvQM,5HMRSE0YvQM.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
6-aUAZ3Fzy0,6-aUAZ3Fzy0.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
6WnkcJCoXSo,6WnkcJCoXSo.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
6p9SSmJIGq4,6p9SSmJIGq4.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
70sMa6Q_9k8,70sMa6Q_9k8.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
7B-JzomtNig,7B-JzomtNig.opus.pt,43,0,/m/02cz_7,Beatboxing,Music genre
-1AQ2Yau_5M,-1AQ2Yau_5M.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
-Xj8tbo8cKc,-Xj8tbo8cKc.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
-aBiAKYCYGU,-aBiAKYCYGU.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
-fvXuReZBRI,-fvXuReZBRI.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
-jlBMvpaCeg,-jlBMvpaCeg.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
-ubAdkttqww,-ubAdkttqww.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
00PGFVuWqvY,00PGFVuWqvY.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
04qlxRhO3dg,04qlxRhO3dg.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
0LRoC1vY1bY,0LRoC1vY1bY.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
0NZRi6DtsiU,0NZRi6DtsiU.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
0TjVclMP0Bw,0TjVclMP0Bw.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
0YImkeVDjcs,0YImkeVDjcs.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
0eEHMmMZrHk,0eEHMmMZrHk.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
0hKVARLRvls,0hKVARLRvls.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
0x6S_66ysEo,0x6S_66ysEo.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1A8piNIeg6w,1A8piNIeg6w.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1QkavGcGPBg,1QkavGcGPBg.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1WTu2xaXgnQ,1WTu2xaXgnQ.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1c6VPwyu2WI,1c6VPwyu2WI.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1ipTCFT7lDM,1ipTCFT7lDM.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1otU7c4wztE,1otU7c4wztE.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1ubj_FOUgSE,1ubj_FOUgSE.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
1xB0_IwwRh8,1xB0_IwwRh8.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
2SGYxDQASxU,2SGYxDQASxU.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
2U0FgptVWh4,2U0FgptVWh4.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
2U8_oG1m7cU,2U8_oG1m7cU.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
3AJbGtogvxg,3AJbGtogvxg.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
3MiLjjhvZhQ,3MiLjjhvZhQ.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
3R4J_LtENY4,3R4J_LtENY4.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
3VpZppwXKaM,3VpZppwXKaM.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
3rFCgYXbs70,3rFCgYXbs70.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
3s6ardP79Ns,3s6ardP79Ns.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
45NYp75dI1g,45NYp75dI1g.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
4EzHoU3kHY8,4EzHoU3kHY8.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
4kHhM5PC_Yw,4kHhM5PC_Yw.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
4v4IjV0YSus,4v4IjV0YSus.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
51-opBbyCsc,51-opBbyCsc.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
5NEwdgjNP6M,5NEwdgjNP6M.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
5V28XPqPmjk,5V28XPqPmjk.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
5d7AltiNMM0,5d7AltiNMM0.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
5p2X3WVd7zw,5p2X3WVd7zw.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
5pmP78NoB3M,5pmP78NoB3M.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
5weHMBBnnAU,5weHMBBnnAU.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
5xDfOa7paAU,5xDfOa7paAU.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
6JFnS3sRGfs,6JFnS3sRGfs.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
6fkr1SHAHEE,6fkr1SHAHEE.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
6zVdR_l4I-M,6zVdR_l4I-M.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
78WdifS5Ec0,78WdifS5Ec0.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
7DD2G_oRl_E,7DD2G_oRl_E.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
7GYVfPc6K30,7GYVfPc6K30.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
7JUfjV9lAIY,7JUfjV9lAIY.opus.pt,4,0,/m/03lty,Heavy metal,Music genre
-eNKrZNxXjo,-eNKrZNxXjo.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
0HjFtxqqwAk,0HjFtxqqwAk.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
0nYQ11IxJWs,0nYQ11IxJWs.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
1AWsnwPK0nk,1AWsnwPK0nk.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
1SFBnCVCS8s,1SFBnCVCS8s.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
33wxSB4AIr0,33wxSB4AIr0.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
36SU0AIq940,36SU0AIq940.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
3JyGXgx42vs,3JyGXgx42vs.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
3LIPgm7S_T4,3LIPgm7S_T4.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
3Maacr8xxBM,3Maacr8xxBM.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
3OiZ2v9xmDA,3OiZ2v9xmDA.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
3szLKEI3-gs,3szLKEI3-gs.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
3yD5WoAETNQ,3yD5WoAETNQ.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
411M2BecX9Y,411M2BecX9Y.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
474kvYekA9k,474kvYekA9k.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
4DNfNrAZ3Vs,4DNfNrAZ3Vs.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
4_HZA4dCRPM,4_HZA4dCRPM.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
50OU2cGi9ic,50OU2cGi9ic.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
5lPFnkFDNnw,5lPFnkFDNnw.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
7Mm9MNgIMQU,7Mm9MNgIMQU.opus.pt,5,0,/m/05r6t,Punk rock,Music genre
-4NhUSPrvaI,-4NhUSPrvaI.opus.pt,6,0,/m/0dls3,Grunge,Music genre
-NJGh6vTYyM,-NJGh6vTYyM.opus.pt,6,0,/m/0dls3,Grunge,Music genre
-pszG3Fe0N0,-pszG3Fe0N0.opus.pt,6,0,/m/0dls3,Grunge,Music genre
0nUQJjaXi-A,0nUQJjaXi-A.opus.pt,6,0,/m/0dls3,Grunge,Music genre
27BZHkB80T8,27BZHkB80T8.opus.pt,6,0,/m/0dls3,Grunge,Music genre
54g6qfA3TMk,54g6qfA3TMk.opus.pt,6,0,/m/0dls3,Grunge,Music genre
-Ilz4UwoUW8,-Ilz4UwoUW8.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
-VXv5Sk6AFk,-VXv5Sk6AFk.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
-lBZTtoJ3t0,-lBZTtoJ3t0.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
-o5R2lL9rTM,-o5R2lL9rTM.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
0_siIqXgl4o,0_siIqXgl4o.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
0b3hA-NyLVA,0b3hA-NyLVA.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
0qwDHWLRlY4,0qwDHWLRlY4.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
16JyrIhvOUY,16JyrIhvOUY.opus.pt,7,0,/m/0dl5d,Progressive rock,Music genre
