ytid,path,label_n,category_n,label_ontology,label,category
-9eaEA9-IW4,-9eaEA9-IW4.opus.pt,0,3,/m/025td0t,Background music,Music role
-AN6jIqylvE,-AN6jIqylvE.opus.pt,0,3,/m/025td0t,Background music,Music role
-AxWimkKwBQ,-AxWimkKwBQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-BW9gUm-KaA,-BW9gUm-KaA.opus.pt,0,3,/m/025td0t,Background music,Music role
-CcHujSDFsE,-CcHujSDFsE.opus.pt,0,3,/m/025td0t,Background music,Music role
-CsZFOofMEM,-CsZFOofMEM.opus.pt,0,3,/m/025td0t,Background music,Music role
-DRt4j7GQR4,-DRt4j7GQR4.opus.pt,0,3,/m/025td0t,Background music,Music role
-DZ4cNnJcJY,-DZ4cNnJcJY.opus.pt,0,3,/m/025td0t,Background music,Music role
-EEurBkVg-s,-EEurBkVg-s.opus.pt,0,3,/m/025td0t,Background music,Music role
-EbFSU9mAUc,-EbFSU9mAUc.opus.pt,0,3,/m/025td0t,Background music,Music role
-FFBqC8voeI,-FFBqC8voeI.opus.pt,0,3,/m/025td0t,Background music,Music role
-GYwAv2geeE,-GYwAv2geeE.opus.pt,0,3,/m/025td0t,Background music,Music role
-HXE39bbQx4,-HXE39bbQx4.opus.pt,0,3,/m/025td0t,Background music,Music role
-IC6otV7Tls,-IC6otV7Tls.opus.pt,0,3,/m/025td0t,Background music,Music role
-IUoTjJcdyY,-IUoTjJcdyY.opus.pt,0,3,/m/025td0t,Background music,Music role
-JJ7djky1_c,-JJ7djky1_c.opus.pt,0,3,/m/025td0t,Background music,Music role
-JcoIW2bbFc,-JcoIW2bbFc.opus.pt,0,3,/m/025td0t,Background music,Music role
-JibTdZWaCM,-JibTdZWaCM.opus.pt,0,3,/m/025td0t,Background music,Music role
-JlvPvS7YRE,-JlvPvS7YRE.opus.pt,0,3,/m/025td0t,Background music,Music role
-Jtx5jlnluI,-Jtx5jlnluI.opus.pt,0,3,/m/025td0t,Background music,Music role
-Jw_4nKNElw,-Jw_4nKNElw.opus.pt,0,3,/m/025td0t,Background music,Music role
-K8ZO4cxvvQ,-K8ZO4cxvvQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-KLOHGpb6PY,-KLOHGpb6PY.opus.pt,0,3,/m/025td0t,Background music,Music role
-KP6R0n3Xgk,-KP6R0n3Xgk.opus.pt,0,3,/m/025td0t,Background music,Music role
-KxdkOIcv4E,-KxdkOIcv4E.opus.pt,0,3,/m/025td0t,Background music,Music role
-LL2BfkHd_U,-LL2BfkHd_U.opus.pt,0,3,/m/025td0t,Background music,Music role
-LXSMQT_Z0w,-LXSMQT_Z0w.opus.pt,0,3,/m/025td0t,Background music,Music role
-LY0X-SRYmA,-LY0X-SRYmA.opus.pt,0,3,/m/025td0t,Background music,Music role
-LxlcASoLWA,-LxlcASoLWA.opus.pt,0,3,/m/025td0t,Background music,Music role
-M4FEzqpEq8,-M4FEzqpEq8.opus.pt,0,3,/m/025td0t,Background music,Music role
-MQ01E2BfUg,-MQ01E2BfUg.opus.pt,0,3,/m/025td0t,Background music,Music role
-Mz4xpmHrrQ,-Mz4xpmHrrQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-N8MZxwadeI,-N8MZxwadeI.opus.pt,0,3,/m/025td0t,Background music,Music role
-NQ1FjucICg,-NQ1FjucICg.opus.pt,0,3,/m/025td0t,Background music,Music role
-OcwJzr--qA,-OcwJzr--qA.opus.pt,0,3,/m/025td0t,Background music,Music role
-PCHW_JY_fY,-PCHW_JY_fY.opus.pt,0,3,/m/025td0t,Background music,Music role
-PEbRuCw4mQ,-PEbRuCw4mQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-PQqwICRJgw,-PQqwICRJgw.opus.pt,0,3,/m/025td0t,Background music,Music role
-Q6TdRSdX1E,-Q6TdRSdX1E.opus.pt,0,3,/m/025td0t,Background music,Music role
-R0g4-t3_eU,-R0g4-t3_eU.opus.pt,0,3,/m/025td0t,Background music,Music role
-RVkR14wr_o,-RVkR14wr_o.opus.pt,0,3,/m/025td0t,Background music,Music role
-RYYh-oPj_k,-RYYh-oPj_k.opus.pt,0,3,/m/025td0t,Background music,Music role
-RnqnP7vXLI,-RnqnP7vXLI.opus.pt,0,3,/m/025td0t,Background music,Music role
-SMatSXa9Y0,-SMatSXa9Y0.opus.pt,0,3,/m/025td0t,Background music,Music role
-Su3HbnfHw0,-Su3HbnfHw0.opus.pt,0,3,/m/025td0t,Background music,Music role
-T5WYufAtB8,-T5WYufAtB8.opus.pt,0,3,/m/025td0t,Background music,Music role
-T96O7PjyYQ,-T96O7PjyYQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-TCIBKj_xzo,-TCIBKj_xzo.opus.pt,0,3,/m/025td0t,Background music,Music role
-TjFN2S-BiQ,-TjFN2S-BiQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-UgP3HRSrrk,-UgP3HRSrrk.opus.pt,0,3,/m/025td0t,Background music,Music role
-VCXWGqIgBo,-VCXWGqIgBo.opus.pt,0,3,/m/025td0t,Background music,Music role
-WOQtyZWHgE,-WOQtyZWHgE.opus.pt,0,3,/m/025td0t,Background music,Music role
-WSm9G-t79w,-WSm9G-t79w.opus.pt,0,3,/m/025td0t,Background music,Music role
-WiVdWCS_HQ,-WiVdWCS_HQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-XaC-5hFC0k,-XaC-5hFC0k.opus.pt,0,3,/m/025td0t,Background music,Music role
-YGcLE_H-4s,-YGcLE_H-4s.opus.pt,0,3,/m/025td0t,Background music,Music role
-YOZizZ2_Ls,-YOZizZ2_Ls.opus.pt,0,3,/m/025td0t,Background music,Music role
-YXnm810IR0,-YXnm810IR0.opus.pt,0,3,/m/025td0t,Background music,Music role
-YbgJixoAvE,-YbgJixoAvE.opus.pt,0,3,/m/025td0t,Background music,Music role
-YypVsWPSVM,-YypVsWPSVM.opus.pt,0,3,/m/025td0t,Background music,Music role
-Z-c68i2CsA,-Z-c68i2CsA.opus.pt,0,3,/m/025td0t,Background music,Music role
-Z-smH6QL_g,-Z-smH6QL_g.opus.pt,0,3,/m/025td0t,Background music,Music role
-ZK4DNMEi1U,-ZK4DNMEi1U.opus.pt,0,3,/m/025td0t,Background music,Music role
-ZbPmC3ThJo,-ZbPmC3ThJo.opus.pt,0,3,/m/025td0t,Background music,Music role
-a3aXgodXiY,-a3aXgodXiY.opus.pt,0,3,/m/025td0t,Background music,Music role
-b-WuVeCjpc,-b-WuVeCjpc.opus.pt,0,3,/m/025td0t,Background music,Music role
-bvuqrJ2m9o,-bvuqrJ2m9o.opus.pt,0,3,/m/025td0t,Background music,Music role
-bxJXt_69yM,-bxJXt_69yM.opus.pt,0,3,/m/025td0t,Background music,Music role
-c8YRuBpTT8,-c8YRuBpTT8.opus.pt,0,3,/m/025td0t,Background music,Music role
-cRUe4ds4pQ,-cRUe4ds4pQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-cT8GIZiEks,-cT8GIZiEks.opus.pt,0,3,/m/025td0t,Background music,Music role
-c_nQKXsIzk,-c_nQKXsIzk.opus.pt,0,3,/m/025td0t,Background music,Music role
-dCcn-dmkmc,-dCcn-dmkmc.opus.pt,0,3,/m/025td0t,Background music,Music role
-dXnTdchw_c,-dXnTdchw_c.opus.pt,0,3,/m/025td0t,Background music,Music role
-dYc9PupICk,-dYc9PupICk.opus.pt,0,3,/m/025td0t,Background music,Music role
-dps0zHZr8A,-dps0zHZr8A.opus.pt,0,3,/m/025td0t,Background music,Music role
-e35LTy8tAY,-e35LTy8tAY.opus.pt,0,3,/m/025td0t,Background music,Music role
-eapmV24Az0,-eapmV24Az0.opus.pt,0,3,/m/025td0t,Background music,Music role
-erN69Uaqc8,-erN69Uaqc8.opus.pt,0,3,/m/025td0t,Background music,Music role
-et9A1cgXXU,-et9A1cgXXU.opus.pt,0,3,/m/025td0t,Background music,Music role
-fGf-Pc7exY,-fGf-Pc7exY.opus.pt,0,3,/m/025td0t,Background music,Music role
-fJB2-b1XNs,-fJB2-b1XNs.opus.pt,0,3,/m/025td0t,Background music,Music role
-fp3IWL-bA4,-fp3IWL-bA4.opus.pt,0,3,/m/025td0t,Background music,Music role
-h-Zp1NXYnc,-h-Zp1NXYnc.opus.pt,0,3,/m/025td0t,Background music,Music role
-hGWVK88dSI,-hGWVK88dSI.opus.pt,0,3,/m/025td0t,Background music,Music role
-hMsxgDm_pc,-hMsxgDm_pc.opus.pt,0,3,/m/025td0t,Background music,Music role
-k2V_jHm_Ks,-k2V_jHm_Ks.opus.pt,0,3,/m/025td0t,Background music,Music role
-kNTGsX3aj8,-kNTGsX3aj8.opus.pt,0,3,/m/025td0t,Background music,Music role
-kqzT6oUGek,-kqzT6oUGek.opus.pt,0,3,/m/025td0t,Background music,Music role
-lA6JPFYEP4,-lA6JPFYEP4.opus.pt,0,3,/m/025td0t,Background music,Music role
-lzk0bgEf-4,-lzk0bgEf-4.opus.pt,0,3,/m/025td0t,Background music,Music role
-mMEEpFFUfY,-mMEEpFFUfY.opus.pt,0,3,/m/025td0t,Background music,Music role
-mvRsxkWKCY,-mvRsxkWKCY.opus.pt,0,3,/m/025td0t,Background music,Music role
-mx7bvqLcnc,-mx7bvqLcnc.opus.pt,0,3,/m/025td0t,Background music,Music role
-n5WjSUZvp8,-n5WjSUZvp8.opus.pt,0,3,/m/025td0t,Background music,Music role
-ntmkykkjUM,-ntmkykkjUM.opus.pt,0,3,/m/025td0t,Background music,Music role
-oMeCSn3CTE,-oMeCSn3CTE.opus.pt,0,3,/m/025td0t,Background music,Music role
-p11o8KvWPE,-p11o8KvWPE.opus.pt,0,3,/m/025td0t,Background music,Music role
-p2NwyMS21M,-p2NwyMS21M.opus.pt,0,3,/m/025td0t,Background music,Music role
-p97Ign4rzY,-p97Ign4rzY.opus.pt,0,3,/m/025td0t,Background music,Music role
-pBsZtLuFgQ,-pBsZtLuFgQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-q4cQ_1PO0I,-q4cQ_1PO0I.opus.pt,0,3,/m/025td0t,Background music,Music role
-qgVlaC7JUo,-qgVlaC7JUo.opus.pt,0,3,/m/025td0t,Background music,Music role
-rZ28KjecoQ,-rZ28KjecoQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-rk8mPl-pOM,-rk8mPl-pOM.opus.pt,0,3,/m/025td0t,Background music,Music role
-t-MzM7PJqw,-t-MzM7PJqw.opus.pt,0,3,/m/025td0t,Background music,Music role
-uw98Gmr-ks,-uw98Gmr-ks.opus.pt,0,3,/m/025td0t,Background music,Music role
-v09OhJxAGE,-v09OhJxAGE.opus.pt,0,3,/m/025td0t,Background music,Music role
-vPwfGxHy4Q,-vPwfGxHy4Q.opus.pt,0,3,/m/025td0t,Background music,Music role
-vS7R9gy6Kg,-vS7R9gy6Kg.opus.pt,0,3,/m/025td0t,Background music,Music role
-w30iIGBxq4,-w30iIGBxq4.opus.pt,0,3,/m/025td0t,Background music,Music role
-wWtauojXkE,-wWtauojXkE.opus.pt,0,3,/m/025td0t,Background music,Music role
-ww1_mVZWBg,-ww1_mVZWBg.opus.pt,0,3,/m/025td0t,Background music,Music role
-wyc0oJkh10,-wyc0oJkh10.opus.pt,0,3,/m/025td0t,Background music,Music role
-x2LxQjuPQ0,-x2LxQjuPQ0.opus.pt,0,3,/m/025td0t,Background music,Music role
-xb4P7HukPQ,-xb4P7HukPQ.opus.pt,0,3,/m/025td0t,Background music,Music role
-xjVIPHlNc4,-xjVIPHlNc4.opus.pt,0,3,/m/025td0t,Background music,Music role
-y6uNxVjBVM,-y6uNxVjBVM.opus.pt,0,3,/m/025td0t,Background music,Music role
-yIDqDLOkuY,-yIDqDLOkuY.opus.pt,0,3,/m/025td0t,Background music,Music role
-z9yoeAm8uw,-z9yoeAm8uw.opus.pt,0,3,/m/025td0t,Background music,Music role
-zF__fnz4bE,-zF__fnz4bE.opus.pt,0,3,/m/025td0t,Background music,Music role
0-Uol07gZmk,0-Uol07gZmk.opus.pt,0,3,/m/025td0t,Background music,Music role
00F7HtvuQsI,00F7HtvuQsI.opus.pt,0,3,/m/025td0t,Background music,Music role
01-psWrICFQ,01-psWrICFQ.opus.pt,0,3,/m/025td0t,Background music,Music role
01538VwgAig,01538VwgAig.opus.pt,0,3,/m/025td0t,Background music,Music role
01exkCC3zPE,01exkCC3zPE.opus.pt,0,3,/m/025td0t,Background music,Music role
01k58LUGHFk,01k58LUGHFk.opus.pt,0,3,/m/025td0t,Background music,Music role
025YJ0KTHQg,025YJ0KTHQg.opus.pt,0,3,/m/025td0t,Background music,Music role
02UOBLRG1xw,02UOBLRG1xw.opus.pt,0,3,/m/025td0t,Background music,Music role
02ldOFq_L14,02ldOFq_L14.opus.pt,0,3,/m/025td0t,Background music,Music role
03-vzLP87lA,03-vzLP87lA.opus.pt,0,3,/m/025td0t,Background music,Music role
03QkgH4FiJY,03QkgH4FiJY.opus.pt,0,3,/m/025td0t,Background music,Music role
03VG_62fChM,03VG_62fChM.opus.pt,0,3,/m/025td0t,Background music,Music role
0441M6dkC98,0441M6dkC98.opus.pt,0,3,/m/025td0t,Background music,Music role
04ckabE7ToM,04ckabE7ToM.opus.pt,0,3,/m/025td0t,Background music,Music role
0638G_g4tfg,0638G_g4tfg.opus.pt,0,3,/m/025td0t,Background music,Music role
06IdXgsZO_g,06IdXgsZO_g.opus.pt,0,3,/m/025td0t,Background music,Music role
072GrsorKSE,072GrsorKSE.opus.pt,0,3,/m/025td0t,Background music,Music role
07z7XGiKciE,07z7XGiKciE.opus.pt,0,3,/m/025td0t,Background music,Music role
08wDsPD8NSM,08wDsPD8NSM.opus.pt,0,3,/m/025td0t,Background music,Music role
0APtImAYXTg,0APtImAYXTg.opus.pt,0,3,/m/025td0t,Background music,Music role
0AaqNrVBz_c,0AaqNrVBz_c.opus.pt,0,3,/m/025td0t,Background music,Music role
0B3hIqtPYcA,0B3hIqtPYcA.opus.pt,0,3,/m/025td0t,Background music,Music role
0Br69aNM_g4,0Br69aNM_g4.opus.pt,0,3,/m/025td0t,Background music,Music role
0CEh2gESICM,0CEh2gESICM.opus.pt,0,3,/m/025td0t,Background music,Music role
0Cgso5vHXL8,0Cgso5vHXL8.opus.pt,0,3,/m/025td0t,Background music,Music role
0E1Ms50Wj2o,0E1Ms50Wj2o.opus.pt,0,3,/m/025td0t,Background music,Music role
0EVGnxEkgK8,0EVGnxEkgK8.opus.pt,0,3,/m/025td0t,Background music,Music role
0F2Am2aZlaY,0F2Am2aZlaY.opus.pt,0,3,/m/025td0t,Background music,Music role
0F71MAr6U_s,0F71MAr6U_s.opus.pt,0,3,/m/025td0t,Background music,Music role
0FdnoJFVUTQ,0FdnoJFVUTQ.opus.pt,0,3,/m/025td0t,Background music,Music role
0G7hAJNblJQ,0G7hAJNblJQ.opus.pt,0,3,/m/025td0t,Background music,Music role
0GXLIuE1JmU,0GXLIuE1JmU.opus.pt,0,3,/m/025td0t,Background music,Music role
0GaicXhGKJY,0GaicXhGKJY.opus.pt,0,3,/m/025td0t,Background music,Music role
0I5ukmJC_uU,0I5ukmJC_uU.opus.pt,0,3,/m/025td0t,Background music,Music role
0IGg2xERQ78,0IGg2xERQ78.opus.pt,0,3,/m/025td0t,Background music,Music role
0Ie_OU9e62A,0Ie_OU9e62A.opus.pt,0,3,/m/025td0t,Background music,Music role
0JdsAzg0Mt4,0JdsAzg0Mt4.opus.pt,0,3,/m/025td0t,Background music,Music role
0JnZB0j7Z_g,0JnZB0j7Z_g.opus.pt,0,3,/m/025td0t,Background music,Music role
0Jwx88DZgXw,0Jwx88DZgXw.opus.pt,0,3,/m/025td0t,Background music,Music role
0KJ4Uq_jRvI,0KJ4Uq_jRvI.opus.pt,0,3,/m/025td0t,Background music,Music role
0KOKCl6Tyj4,0KOKCl6Tyj4.opus.pt,0,3,/m/025td0t,Background music,Music role
0LRTM-kdEkI,0LRTM-kdEkI.opus.pt,0,3,/m/025td0t,Background music,Music role
0LrgIBzxkZw,0LrgIBzxkZw.opus.pt,0,3,/m/025td0t,Background music,Music role
0M3SfDAsmdo,0M3SfDAsmdo.opus.pt,0,3,/m/025td0t,Background music,Music role
0NslHuEUGZI,0NslHuEUGZI.opus.pt,0,3,/m/025td0t,Background music,Music role
0O4SvDFy-Bo,0O4SvDFy-Bo.opus.pt,0,3,/m/025td0t,Background music,Music role
0Ofw7YdzB-g,0Ofw7YdzB-g.opus.pt,0,3,/m/025td0t,Background music,Music role
0PAOmwA7Res,0PAOmwA7Res.opus.pt,0,3,/m/025td0t,Background music,Music role
0PLuZzUrdkE,0PLuZzUrdkE.opus.pt,0,3,/m/025td0t,Background music,Music role
0PVAvxQm-18,0PVAvxQm-18.opus.pt,0,3,/m/025td0t,Background music,Music role
0Pz_Sy3dr4E,0Pz_Sy3dr4E.opus.pt,0,3,/m/025td0t,Background music,Music role
0QEcWYsR0XE,0QEcWYsR0XE.opus.pt,0,3,/m/025td0t,Background music,Music role
0R9tGnwkraY,0R9tGnwkraY.opus.pt,0,3,/m/025td0t,Background music,Music role
0RkBuzzCtT0,0RkBuzzCtT0.opus.pt,0,3,/m/025td0t,Background music,Music role
0SbVv42zTVI,0SbVv42zTVI.opus.pt,0,3,/m/025td0t,Background music,Music role
0Tl1NksGdrA,0Tl1NksGdrA.opus.pt,0,3,/m/025td0t,Background music,Music role
0TtbJn7S7m0,0TtbJn7S7m0.opus.pt,0,3,/m/025td0t,Background music,Music role
0TtxeyCplEc,0TtxeyCplEc.opus.pt,0,3,/m/025td0t,Background music,Music role
0U1AMa8oDj4,0U1AMa8oDj4.opus.pt,0,3,/m/025td0t,Background music,Music role
0UH8aB5BV70,0UH8aB5BV70.opus.pt,0,3,/m/025td0t,Background music,Music role
0V2pGXq5SZE,0V2pGXq5SZE.opus.pt,0,3,/m/025td0t,Background music,Music role
0VYgQoiIogY,0VYgQoiIogY.opus.pt,0,3,/m/025td0t,Background music,Music role
0VtG4uGWw4g,0VtG4uGWw4g.opus.pt,0,3,/m/025td0t,Background music,Music role
0WYm4yA0e0k,0WYm4yA0e0k.opus.pt,0,3,/m/025td0t,Background music,Music role
0Xe1a61z_U0,0Xe1a61z_U0.opus.pt,0,3,/m/025td0t,Background music,Music role
0Xo4SwNESCg,0Xo4SwNESCg.opus.pt,0,3,/m/025td0t,Background music,Music role
0Y5HGmG7JQA,0Y5HGmG7JQA.opus.pt,0,3,/m/025td0t,Background music,Music role
0YW1zFMjKW4,0YW1zFMjKW4.opus.pt,0,3,/m/025td0t,Background music,Music role
0YcIDbW-lyo,0YcIDbW-lyo.opus.pt,0,3,/m/025td0t,Background music,Music role
0YlfS1EwetE,0YlfS1EwetE.opus.pt,0,3,/m/025td0t,Background music,Music role
0Yu5d6maJOI,0Yu5d6maJOI.opus.pt,0,3,/m/025td0t,Background music,Music role
0_9c3acM5IA,0_9c3acM5IA.opus.pt,0,3,/m/025td0t,Background music,Music role
0_ewqWT2JM8,0_ewqWT2JM8.opus.pt,0,3,/m/025td0t,Background music,Music role
0aHTshWFTfE,0aHTshWFTfE.opus.pt,0,3,/m/025td0t,Background music,Music role
0aL53OQnQY0,0aL53OQnQY0.opus.pt,0,3,/m/025td0t,Background music,Music role
0aQv3cL1DCc,0aQv3cL1DCc.opus.pt,0,3,/m/025td0t,Background music,Music role
0bGHuOUsUCk,0bGHuOUsUCk.opus.pt,0,3,/m/025td0t,Background music,Music role
0bLibv_k2XU,0bLibv_k2XU.opus.pt,0,3,/m/025td0t,Background music,Music role
0cHCMMTVrIE,0cHCMMTVrIE.opus.pt,0,3,/m/025td0t,Background music,Music role
0cqUUsCxREk,0cqUUsCxREk.opus.pt,0,3,/m/025td0t,Background music,Music role
0d7bs4MVGDA,0d7bs4MVGDA.opus.pt,0,3,/m/025td0t,Background music,Music role
0dHjcDl5dBI,0dHjcDl5dBI.opus.pt,0,3,/m/025td0t,Background music,Music role
0dIL4I69S8A,0dIL4I69S8A.opus.pt,0,3,/m/025td0t,Background music,Music role
0dMhXQMUETk,0dMhXQMUETk.opus.pt,0,3,/m/025td0t,Background music,Music role
0ddYVa5iukA,0ddYVa5iukA.opus.pt,0,3,/m/025td0t,Background music,Music role
0deyiFRE3Us,0deyiFRE3Us.opus.pt,0,3,/m/025td0t,Background music,Music role
0dfIPOCkO7s,0dfIPOCkO7s.opus.pt,0,3,/m/025td0t,Background music,Music role
0dw-ZwwGxzk,0dw-ZwwGxzk.opus.pt,0,3,/m/025td0t,Background music,Music role
0dwjkb71zW4,0dwjkb71zW4.opus.pt,0,3,/m/025td0t,Background music,Music role
0fcnj3gobUU,0fcnj3gobUU.opus.pt,0,3,/m/025td0t,Background music,Music role
0ffqyP-aNaI,0ffqyP-aNaI.opus.pt,0,3,/m/025td0t,Background music,Music role
0grBep_5Vj0,0grBep_5Vj0.opus.pt,0,3,/m/025td0t,Background music,Music role
0iNlgKRI-4I,0iNlgKRI-4I.opus.pt,0,3,/m/025td0t,Background music,Music role
0j3WVdfoeZE,0j3WVdfoeZE.opus.pt,0,3,/m/025td0t,Background music,Music role
0j6raC1Ln7g,0j6raC1Ln7g.opus.pt,0,3,/m/025td0t,Background music,Music role
0jbCSyiUma4,0jbCSyiUma4.opus.pt,0,3,/m/025td0t,Background music,Music role
0kbn7YJ2vJI,0kbn7YJ2vJI.opus.pt,0,3,/m/025td0t,Background music,Music role
0krlJoQ0ULY,0krlJoQ0ULY.opus.pt,0,3,/m/025td0t,Background music,Music role
0l-CGw3k98A,0l-CGw3k98A.opus.pt,0,3,/m/025td0t,Background music,Music role
0lkMXg8QVHQ,0lkMXg8QVHQ.opus.pt,0,3,/m/025td0t,Background music,Music role
0mO66fTlC3A,0mO66fTlC3A.opus.pt,0,3,/m/025td0t,Background music,Music role
0mQBEPupfL8,0mQBEPupfL8.opus.pt,0,3,/m/025td0t,Background music,Music role
0muObTEimKg,0muObTEimKg.opus.pt,0,3,/m/025td0t,Background music,Music role
0n1EHvRelPs,0n1EHvRelPs.opus.pt,0,3,/m/025td0t,Background music,Music role
0n31rTrK6Dg,0n31rTrK6Dg.opus.pt,0,3,/m/025td0t,Background music,Music role
0pU0hQzVxFQ,0pU0hQzVxFQ.opus.pt,0,3,/m/025td0t,Background music,Music role
0q70PMwTW3Y,0q70PMwTW3Y.opus.pt,0,3,/m/025td0t,Background music,Music role
0qhUNBumyAk,0qhUNBumyAk.opus.pt,0,3,/m/025td0t,Background music,Music role
0qzSf4cwTtQ,0qzSf4cwTtQ.opus.pt,0,3,/m/025td0t,Background music,Music role
0r750OuAKU0,0r750OuAKU0.opus.pt,0,3,/m/025td0t,Background music,Music role
0r7XtJy6cIk,0r7XtJy6cIk.opus.pt,0,3,/m/025td0t,Background music,Music role
0rXFzJMyd2M,0rXFzJMyd2M.opus.pt,0,3,/m/025td0t,Background music,Music role
0tKPBZtHyq4,0tKPBZtHyq4.opus.pt,0,3,/m/025td0t,Background music,Music role
0tL43VjH4bM,0tL43VjH4bM.opus.pt,0,3,/m/025td0t,Background music,Music role
0uFGcH1vKZc,0uFGcH1vKZc.opus.pt,0,3,/m/025td0t,Background music,Music role
0uTA4CWmn1s,0uTA4CWmn1s.opus.pt,0,3,/m/025td0t,Background music,Music role
0w_s3U9exSw,0w_s3U9exSw.opus.pt,0,3,/m/025td0t,Background music,Music role
0y-lemXWP7M,0y-lemXWP7M.opus.pt,0,3,/m/025td0t,Background music,Music role
0y5CZixUG5Y,0y5CZixUG5Y.opus.pt,0,3,/m/025td0t,Background music,Music role
0y7w_N6lej4,0y7w_N6lej4.opus.pt,0,3,/m/025td0t,Background music,Music role
0yLPYRnBUx4,0yLPYRnBUx4.opus.pt,0,3,/m/025td0t,Background music,Music role
0ygf3cXw824,0ygf3cXw824.opus.pt,0,3,/m/025td0t,Background music,Music role
0yt_Uf43E8k,0yt_Uf43E8k.opus.pt,0,3,/m/025td0t,Background music,Music role
0zPrq_OkTdA,0zPrq_OkTdA.opus.pt,0,3,/m/025td0t,Background music,Music role
0zY1I3O_L-c,0zY1I3O_L-c.opus.pt,0,3,/m/025td0t,Background music,Music role
1-5gS08vlGc,1-5gS08vlGc.opus.pt,0,3,/m/025td0t,Background music,Music role
1-HU7m_Jnoc,1-HU7m_Jnoc.opus.pt,0,3,/m/025td0t,Background music,Music role
1-uq0YPnZYE,1-uq0YPnZYE.opus.pt,0,3,/m/025td0t,Background music,Music role
10Qvj5Qc2oY,10Qvj5Qc2oY.opus.pt,0,3,/m/025td0t,Background music,Music role
11Ggn_GdPRk,11Ggn_GdPRk.opus.pt,0,3,/m/025td0t,Background music,Music role
11NmipK-3-k,11NmipK-3-k.opus.pt,0,3,/m/025td0t,Background music,Music role
12WQQDgzJPs,12WQQDgzJPs.opus.pt,0,3,/m/025td0t,Background music,Music role
13cXehTiT50,13cXehTiT50.opus.pt,0,3,/m/025td0t,Background music,Music role
14xMEGFfCHc,14xMEGFfCHc.opus.pt,0,3,/m/025td0t,Background music,Music role
15yUFp2y3vE,15yUFp2y3vE.opus.pt,0,3,/m/025td0t,Background music,Music role
17ItolcKDto,17ItolcKDto.opus.pt,0,3,/m/025td0t,Background music,Music role
