ytid,path,label_n,category_n,label_ontology,label,category
0bB__SSVBK0,0bB__SSVBK0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0d3KoIEEMa0,0d3KoIEEMa0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0dLqhKfGrVU,0dLqhKfGrVU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0eEHMmMZrHk,0eEHMmMZrHk.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0fXdqA_PYEk,0fXdqA_PYEk.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0g4waTKz53Q,0g4waTKz53Q.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0g9h0xf5FxU,0g9h0xf5FxU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0i_STZkmAcs,0i_STZkmAcs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0j8RGdyncbY,0j8RGdyncbY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0qOyTtsMImk,0qOyTtsMImk.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0sfVo3sfRjs,0sfVo3sfRjs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0tKPBZtHyq4,0tKPBZtHyq4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0tvYPZdqS8k,0tvYPZdqS8k.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0u_CWSUSwtc,0u_CWSUSwtc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0vTiRKNXAnE,0vTiRKNXAnE.opus.pt,0,1,/t/dd00031,Happy music,Music mood
0vZHTpItodg,0vZHTpItodg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1-cE8y-UD2M,1-cE8y-UD2M.opus.pt,0,1,/t/dd00031,Happy music,Music mood
10E405EYGaQ,10E405EYGaQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
10uYkP-rdMg,10uYkP-rdMg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
11cJY789OqQ,11cJY789OqQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
16mOatIJT_k,16mOatIJT_k.opus.pt,0,1,/t/dd00031,Happy music,Music mood
18VFlzYYKg0,18VFlzYYKg0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1AUDcEvrpgQ,1AUDcEvrpgQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1FpXZLT-2aI,1FpXZLT-2aI.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1Gnm6kOel4A,1Gnm6kOel4A.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1GrO_CXshDE,1GrO_CXshDE.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1NP-loLM1Qw,1NP-loLM1Qw.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1PhE5ABUyzY,1PhE5ABUyzY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1QlzKLo-Emg,1QlzKLo-Emg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1UoNkjKq4K0,1UoNkjKq4K0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1YbTjkaZV7U,1YbTjkaZV7U.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1Zzr6RhPE34,1Zzr6RhPE34.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1_oSQS4pxIs,1_oSQS4pxIs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1bZ2m72WGc8,1bZ2m72WGc8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1ewrFOo5t1E,1ewrFOo5t1E.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1j8M58XuHmI,1j8M58XuHmI.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1lbtMS9_woo,1lbtMS9_woo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1maj_-llZHs,1maj_-llZHs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1nDumvVsdqs,1nDumvVsdqs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
1u6Iu7gMMFQ,1u6Iu7gMMFQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2-r5744yNZQ,2-r5744yNZQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
22Hiqt-pc-o,22Hiqt-pc-o.opus.pt,0,1,/t/dd00031,Happy music,Music mood
28T4CpxG8vU,28T4CpxG8vU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2DO9phZDjXs,2DO9phZDjXs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2Eq91VLUO4w,2Eq91VLUO4w.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2HiZydonJ6A,2HiZydonJ6A.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2IGGKWjcg9Q,2IGGKWjcg9Q.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2MVe7flqggc,2MVe7flqggc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2Q6PiWlb7iw,2Q6PiWlb7iw.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2QZR-PCEXrY,2QZR-PCEXrY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2SL8S7rIbS8,2SL8S7rIbS8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2WdAeXjbUn8,2WdAeXjbUn8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2Wi730CykFU,2Wi730CykFU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2WvGdZ-WdjQ,2WvGdZ-WdjQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2XBcW8gZxw0,2XBcW8gZxw0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2aEh9PqrKv0,2aEh9PqrKv0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2b_uF6mKZac,2b_uF6mKZac.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2gSsOAU98oY,2gSsOAU98oY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2hJU0U9ePw0,2hJU0U9ePw0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2hodhG5fgsY,2hodhG5fgsY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2iGxqN4pcaY,2iGxqN4pcaY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2m_whITza94,2m_whITza94.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2o6llB90bS0,2o6llB90bS0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
2uZwAcabu8I,2uZwAcabu8I.opus.pt,0,1,/t/dd00031,Happy music,Music mood
33NT_cSHUy8,33NT_cSHUy8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3AIXbwebZoQ,3AIXbwebZoQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3Am1I1MvZ6k,3Am1I1MvZ6k.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3CmeNfk627g,3CmeNfk627g.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3LIo4dAWXbU,3LIo4dAWXbU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3N95L1nPhn8,3N95L1nPhn8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3QLg6R0Nc50,3QLg6R0Nc50.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3STjVPX-ycE,3STjVPX-ycE.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3Wcp8qviOlo,3Wcp8qviOlo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3WmlhYkDXmo,3WmlhYkDXmo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3ZPgUgc7GcU,3ZPgUgc7GcU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3aAB19pK588,3aAB19pK588.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3c9FcFJ0Kmg,3c9FcFJ0Kmg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3cu5YZ12hPU,3cu5YZ12hPU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3f67sIFe5iA,3f67sIFe5iA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3flDVLPrTKw,3flDVLPrTKw.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3g8UQSsixZc,3g8UQSsixZc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3jtChFFl9Wo,3jtChFFl9Wo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3kLDi5J2NJQ,3kLDi5J2NJQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3nHq8reWeCo,3nHq8reWeCo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3q80Rhr4R9c,3q80Rhr4R9c.opus.pt,0,1,/t/dd00031,Happy music,Music mood
3vBGWVVraYw,3vBGWVVraYw.opus.pt,0,1,/t/dd00031,Happy music,Music mood
46xH1xlPQhM,46xH1xlPQhM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
483mDLRP0k4,483mDLRP0k4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4FfYAebF6EY,4FfYAebF6EY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4IVlF6UleyQ,4IVlF6UleyQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4IhNcBaesHo,4IhNcBaesHo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4JU4MEkkj9M,4JU4MEkkj9M.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4KQRfyIjQAk,4KQRfyIjQAk.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4LOgYmVYqVk,4LOgYmVYqVk.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4Op6ym08emA,4Op6ym08emA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4QUz4zaWrJE,4QUz4zaWrJE.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4R1Kti0gwhw,4R1Kti0gwhw.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4VrvHeZY5Ck,4VrvHeZY5Ck.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4X7GiIRTneM,4X7GiIRTneM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4YQkSNPRGM4,4YQkSNPRGM4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4_brsTZLPO4,4_brsTZLPO4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4_kdjSp8JVg,4_kdjSp8JVg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4buXStyxnaM,4buXStyxnaM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4eZsHCzOgkQ,4eZsHCzOgkQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4esYm0UPSN8,4esYm0UPSN8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4fpMMxjOheI,4fpMMxjOheI.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4o4deiUPZkA,4o4deiUPZkA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4oQBOYPkUzs,4oQBOYPkUzs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4p_DQHQSum0,4p_DQHQSum0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
4ybRMELgXLM,4ybRMELgXLM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
53SVL2IJ2Vk,53SVL2IJ2Vk.opus.pt,0,1,/t/dd00031,Happy music,Music mood
57I20gtkqmI,57I20gtkqmI.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5ALI5JDaikA,5ALI5JDaikA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5BEdpUVRhLI,5BEdpUVRhLI.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5CUSZlXm_bs,5CUSZlXm_bs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5J0B1jD5FiY,5J0B1jD5FiY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5VGEGg4dXLc,5VGEGg4dXLc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5atALm5yIgY,5atALm5yIgY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5hAc7TX4KGc,5hAc7TX4KGc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5jD10IfFuBo,5jD10IfFuBo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5ugtXFzFUUQ,5ugtXFzFUUQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
5x-4SP7nwmQ,5x-4SP7nwmQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6523Qad9yHc,6523Qad9yHc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
663GY6lcRnA,663GY6lcRnA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6CEh7sdCEY4,6CEh7sdCEY4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6E8Jiow8UYY,6E8Jiow8UYY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6GVJV1R9STo,6GVJV1R9STo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6HlRrbvMg6M,6HlRrbvMg6M.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6NuPjYsaGBY,6NuPjYsaGBY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6Uc8X5p0grg,6Uc8X5p0grg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6jRHWoaqrew,6jRHWoaqrew.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6lbdgXXvJjs,6lbdgXXvJjs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6meQH14Sqgg,6meQH14Sqgg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6mk1GHOSS7s,6mk1GHOSS7s.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6qHBNRmEXpI,6qHBNRmEXpI.opus.pt,0,1,/t/dd00031,Happy music,Music mood
6vBe3mI8g44,6vBe3mI8g44.opus.pt,0,1,/t/dd00031,Happy music,Music mood
72fTCPYGM68,72fTCPYGM68.opus.pt,0,1,/t/dd00031,Happy music,Music mood
75s60rZVIY8,75s60rZVIY8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
78jsjP9hShE,78jsjP9hShE.opus.pt,0,1,/t/dd00031,Happy music,Music mood
79yKHAsD1nA,79yKHAsD1nA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7CwkaHoITno,7CwkaHoITno.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7ESSo5M9cH8,7ESSo5M9cH8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7M-fEZ_Fc7Y,7M-fEZ_Fc7Y.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7a4qOtJ7ehM,7a4qOtJ7ehM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7dI3zvCg0tM,7dI3zvCg0tM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7gmhDtlN_uM,7gmhDtlN_uM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7hFjbj-OtuY,7hFjbj-OtuY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7ja8hamnuJY,7ja8hamnuJY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7uN2qX3cqB4,7uN2qX3cqB4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
7ueCf_4tb74,7ueCf_4tb74.opus.pt,0,1,/t/dd00031,Happy music,Music mood
89oSHESLSTU,89oSHESLSTU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8GtFUC7uyPU,8GtFUC7uyPU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8Pl6ineaAe0,8Pl6ineaAe0.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8QhOxOarvdM,8QhOxOarvdM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8RihvICsS0k,8RihvICsS0k.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8TAmnb4cUrg,8TAmnb4cUrg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8WBytAQL1uY,8WBytAQL1uY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8ZgL8aMm87U,8ZgL8aMm87U.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8hDYHKp0lg4,8hDYHKp0lg4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8nuT_P1VqLU,8nuT_P1VqLU.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8pwORgyM0Uc,8pwORgyM0Uc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8rKsj6UZ8zQ,8rKsj6UZ8zQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
8vybHA587lg,8vybHA587lg.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9-Tmq2qBCmM,9-Tmq2qBCmM.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9-_QG-qBmRA,9-_QG-qBmRA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9-nD1nHrK3g,9-nD1nHrK3g.opus.pt,0,1,/t/dd00031,Happy music,Music mood
91Fog75UOZI,91Fog75UOZI.opus.pt,0,1,/t/dd00031,Happy music,Music mood
91YnR5jVEXc,91YnR5jVEXc.opus.pt,0,1,/t/dd00031,Happy music,Music mood
91tizga1QGE,91tizga1QGE.opus.pt,0,1,/t/dd00031,Happy music,Music mood
96CBwrRatn8,96CBwrRatn8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
99GYfIpRX74,99GYfIpRX74.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9FST6F-2Tz8,9FST6F-2Tz8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9Jkavn-hF7I,9Jkavn-hF7I.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9NGnNv_VD14,9NGnNv_VD14.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9NOrMgAQlAs,9NOrMgAQlAs.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9QI9mFOLuP8,9QI9mFOLuP8.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9QUgrJpIIP4,9QUgrJpIIP4.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9RyMFoPl1Zk,9RyMFoPl1Zk.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9T1cpsLegYQ,9T1cpsLegYQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9Yyg_ZXpeGQ,9Yyg_ZXpeGQ.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9gtEueQ8k_I,9gtEueQ8k_I.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9hA71h3cLeE,9hA71h3cLeE.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9juSujEtx3k,9juSujEtx3k.opus.pt,0,1,/t/dd00031,Happy music,Music mood
9sI_G0Dmi3Y,9sI_G0Dmi3Y.opus.pt,0,1,/t/dd00031,Happy music,Music mood
A40aIeSbr2Y,A40aIeSbr2Y.opus.pt,0,1,/t/dd00031,Happy music,Music mood
ACd1IDladEo,ACd1IDladEo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
ARgRP6HDfis,ARgRP6HDfis.opus.pt,0,1,/t/dd00031,Happy music,Music mood
AYeGWS_i-jA,AYeGWS_i-jA.opus.pt,0,1,/t/dd00031,Happy music,Music mood
AZWOHt-GuUo,AZWOHt-GuUo.opus.pt,0,1,/t/dd00031,Happy music,Music mood
AdigB79Ij64,AdigB79Ij64.opus.pt,0,1,/t/dd00031,Happy music,Music mood
AeY-sUZDSKY,AeY-sUZDSKY.opus.pt,0,1,/t/dd00031,Happy music,Music mood
